sample_index,timestamp,sensor_id,sensor_type,raw_value,reference_value,condition,gain,offset,drift_event
167,2026-09-22 13:55:00,C01,CO2,757.204,742.024,healthy,1.01128,4.9567,0
4,2026-09-22 00:20:00,C01,CO2,502.007,501.95,healthy,0.9933,5.00022,0
15,2026-09-22 01:15:00,C01,CO2,548.052,545.107,healthy,0.9982,4.90271,0
123,2026-09-22 10:15:00,T01,Temperature,26.85,26.641,healthy,0.99964,0.19256,0
63,2026-09-22 05:15:00,C01,CO2,522.001,518.716,healthy,0.99386,5.05855,0
58,2026-09-22 04:50:00,T01,Temperature,23.762,23.556,healthy,1.00067,0.20335,0
115,2026-09-22 09:35:00,C02,CO2,533.971,495.496,warning,1.06626,4.89488,0
163,2026-09-22 13:35:00,T02,Temperature,27.478,23.379,unhealthy,1.16679,0.2036,0
183,2026-09-22 15:15:00,C02,CO2,686.758,537.448,unhealthy,1.27074,4.46359,0
65,2026-09-22 05:25:00,T02,Temperature,23.576,23.282,healthy,1.00188,0.19507,0
33,2026-09-22 02:45:00,C01,CO2,782.373,779.344,healthy,0.99762,4.81689,0
52,2026-09-22 04:20:00,C02,CO2,515.224,515.319,healthy,0.98958,4.98679,0
48,2026-09-22 04:00:00,T02,Temperature,23.839,23.666,healthy,0.99927,0.18857,0
180,2026-09-22 15:00:00,T02,Temperature,28.874,25.338,unhealthy,1.13196,0.22161,0
4,2026-09-22 00:20:00,H02,Humidity,50.553,49.848,healthy,1.00058,0.50843,0
162,2026-09-22 13:30:00,C01,CO2,797.772,790.406,healthy,1.00476,5.32581,0
48,2026-09-22 04:00:00,C02,CO2,583.321,580.588,healthy,0.99723,5.04281,0
19,2026-09-22 01:35:00,C02,CO2,760.163,750.022,healthy,1.00956,4.95171,0
147,2026-09-22 12:15:00,T01,Temperature,25.068,24.701,healthy,1.00571,0.21512,0
51,2026-09-22 04:15:00,T02,Temperature,23.434,23.116,healthy,1.00567,0.20428,0
113,2026-09-22 09:25:00,C01,CO2,620.422,612.163,healthy,1.00226,5.00952,0
145,2026-09-22 12:05:00,C02,CO2,989.333,807.472,unhealthy,1.2197,4.89319,0
12,2026-09-22 01:00:00,T02,Temperature,27.541,27.18,healthy,1.00644,0.20493,0
40,2026-09-22 03:20:00,H01,Humidity,42.772,41.856,healthy,1.00789,0.48574,0
27,2026-09-22 02:15:00,C02,CO2,799.402,793.052,healthy,1.00005,5.0622,0
164,2026-09-22 13:40:00,H01,Humidity,52.494,52.118,healthy,0.99858,0.50202,0
130,2026-09-22 10:50:00,T02,Temperature,26.497,24.483,warning,1.07514,0.1907,0
32,2026-09-22 02:40:00,H01,Humidity,43.54,43.451,healthy,0.9949,0.50427,0
76,2026-09-22 06:20:00,T02,Temperature,24.672,24.319,healthy,1.00728,0.1913,0
68,2026-09-22 05:40:00,C02,CO2,585.067,583.084,healthy,0.99134,4.67544,0
60,2026-09-22 05:00:00,C02,CO2,501.636,502.374,healthy,0.99163,4.92993,0
138,2026-09-22 11:30:00,C01,CO2,606.708,601.69,healthy,0.9967,4.88524,0
176,2026-09-22 14:40:00,C01,CO2,584.335,585.638,healthy,0.99121,5.06302,0
101,2026-09-22 08:25:00,C01,CO2,785.053,778.676,healthy,1.00144,5.19048,0
48,2026-09-22 04:00:00,H01,Humidity,44.102,43.34,healthy,1.00358,0.50481,0
185,2026-09-22 15:25:00,T02,Temperature,31.755,26.164,unhealthy,1.20522,0.24249,0
191,2026-09-22 15:55:00,C01,CO2,513.857,516.118,healthy,0.99068,5.24588,0
124,2026-09-22 10:20:00,H01,Humidity,44.715,44.256,healthy,1.00034,0.49401,0
103,2026-09-22 08:35:00,T02,Temperature,29.284,27.15,warning,1.07039,0.20349,0
87,2026-09-22 07:15:00,H01,Humidity,57.69,57.806,healthy,0.98993,0.50235,0
30,2026-09-22 02:30:00,C02,CO2,802.232,794.919,healthy,1.00367,4.94157,0
116,2026-09-22 09:40:00,C02,CO2,564.533,506.579,warning,1.108,4.79639,0
67,2026-09-22 05:35:00,T01,Temperature,23.397,23.186,healthy,1.00015,0.20958,0
19,2026-09-22 01:35:00,T01,Temperature,27.083,26.825,healthy,1.00234,0.19491,0
77,2026-09-22 06:25:00,C01,CO2,583.821,576.076,healthy,1.00482,4.98031,0
124,2026-09-22 10:20:00,T02,Temperature,27.357,25.669,warning,1.05948,0.17444,0
60,2026-09-22 05:00:00,T02,Temperature,23.433,22.898,healthy,1.01478,0.18845,0
130,2026-09-22 10:50:00,T01,Temperature,26.826,26.548,healthy,1.0033,0.19165,0
9,2026-09-22 00:45:00,H01,Humidity,53.954,53.408,healthy,1.0019,0.49185,0
0,2026-09-22 00:00:00,H01,Humidity,58.238,57.35,healthy,1.01033,0.49314,0
193,2026-09-22 16:05:00,C02,CO2,856.94,665.782,unhealthy,1.28104,4.18379,0
54,2026-09-22 04:30:00,T01,Temperature,24.222,24.042,healthy,1.0001,0.20453,0
131,2026-09-22 10:55:00,C01,CO2,510.159,501.681,healthy,1.00299,4.8313,0
161,2026-09-22 13:25:00,C02,CO2,875.603,677.88,unhealthy,1.2877,4.16008,0
150,2026-09-22 12:30:00,T01,Temperature,24.436,24.336,healthy,0.99757,0.19619,0
181,2026-09-22 15:05:00,C01,CO2,506.15,506.826,healthy,0.99505,4.95754,0
72,2026-09-22 06:00:00,H02,Humidity,62.111,57.986,warning,1.06293,0.53631,0
4,2026-09-22 00:20:00,C02,CO2,537.154,535.433,healthy,0.99514,4.78334,0
190,2026-09-22 15:50:00,C01,CO2,520.989,519.445,healthy,0.99692,4.80722,0
106,2026-09-22 08:50:00,T01,Temperature,26.632,26.527,healthy,0.99637,0.21109,0
143,2026-09-22 11:55:00,H02,Humidity,59.462,48.607,unhealthy,1.2088,0.6303,0
103,2026-09-22 08:35:00,C02,CO2,680.882,638.483,warning,1.05752,4.28215,0
13,2026-09-22 01:05:00,C02,CO2,661.673,654.738,healthy,1.00228,5.06021,0
149,2026-09-22 12:25:00,H02,Humidity,60.863,51.759,unhealthy,1.16428,0.5028,0
155,2026-09-22 12:55:00,H02,Humidity,65.351,54.134,unhealthy,1.20214,0.47219,0
24,2026-09-22 02:00:00,T01,Temperature,26.963,26.834,healthy,0.99703,0.19121,0
11,2026-09-22 00:55:00,C01,CO2,523.087,523.451,healthy,0.98855,4.85253,0
61,2026-09-22 05:05:00,H02,Humidity,55.318,54.953,healthy,0.99843,0.49832,0
38,2026-09-22 03:10:00,C01,CO2,806.304,793.141,healthy,1.0065,5.0986,0
133,2026-09-22 11:05:00,H01,Humidity,42.534,42.081,healthy,0.99944,0.51387,0
78,2026-09-22 06:30:00,C02,CO2,789.719,743.857,warning,1.05759,5.1859,0
82,2026-09-22 06:50:00,T01,Temperature,23.661,23.461,healthy,0.99946,0.21353,0
55,2026-09-22 04:35:00,T02,Temperature,22.986,22.723,healthy,1.00334,0.19287,0
134,2026-09-22 11:10:00,C01,CO2,537.327,538.666,healthy,0.9904,4.91918,0
69,2026-09-22 05:45:00,C01,CO2,519.636,518.631,healthy,0.99346,5.01403,0
102,2026-09-22 08:30:00,C02,CO2,698.047,650.759,warning,1.06594,5.59677,0
92,2026-09-22 07:40:00,C01,CO2,792.656,780.04,healthy,1.00658,5.0324,0
73,2026-09-22 06:05:00,C01,CO2,538.142,540.689,healthy,0.98823,4.95832,0
13,2026-09-22 01:05:00,H02,Humidity,45.024,44.266,healthy,1.00034,0.48806,0
179,2026-09-22 14:55:00,T02,Temperature,30.913,25.2,unhealthy,1.22032,0.1803,0
76,2026-09-22 06:20:00,T01,Temperature,23.33,23.095,healthy,1.00206,0.19576,0
188,2026-09-22 15:40:00,T02,Temperature,32.855,26.286,unhealthy,1.24328,0.18965,0
136,2026-09-22 11:20:00,C01,CO2,563.569,560.316,healthy,0.99457,5.23927,0
6,2026-09-22 00:30:00,H01,Humidity,56.554,55.874,healthy,1.00694,0.50973,0
91,2026-09-22 07:35:00,T02,Temperature,28.323,26.112,warning,1.07654,0.21684,0
194,2026-09-22 16:10:00,H02,Humidity,65.801,50.498,unhealthy,1.29278,0.56399,0
115,2026-09-22 09:35:00,H02,Humidity,47.302,42.916,warning,1.09163,0.49412,0
110,2026-09-22 09:10:00,T01,Temperature,26.595,26.6,healthy,0.99316,0.20198,0
24,2026-09-22 02:00:00,H02,Humidity,43.134,42.801,healthy,0.99969,0.50062,0
91,2026-09-22 07:35:00,C02,CO2,849.221,788.172,warning,1.07288,4.8704,0
53,2026-09-22 04:25:00,C02,CO2,509.828,512.142,healthy,0.9874,4.88422,0
46,2026-09-22 03:50:00,T02,Temperature,23.761,23.559,healthy,0.99926,0.20457,0
145,2026-09-22 12:05:00,T01,Temperature,24.931,24.535,healthy,1.00732,0.19559,0
110,2026-09-22 09:10:00,C02,CO2,581.136,547.483,warning,1.04769,4.96841,0
128,2026-09-22 10:40:00,T01,Temperature,26.978,26.749,healthy,1.00124,0.20431,0
93,2026-09-22 07:45:00,C02,CO2,851.97,784.739,warning,1.07823,5.39501,0
22,2026-09-22 01:50:00,H02,Humidity,42.659,42.465,healthy,0.99295,0.49684,0
174,2026-09-22 14:30:00,C02,CO2,678.995,505.796,unhealthy,1.33082,4.38987,0
60,2026-09-22 05:00:00,H01,Humidity,47.0,46.265,healthy,1.00476,0.49251,0
86,2026-09-22 07:10:00,H01,Humidity,58.554,58.423,healthy,0.99583,0.48398,0
132,2026-09-22 11:00:00,C02,CO2,777.963,636.616,unhealthy,1.21465,4.44855,0
90,2026-09-22 07:30:00,T01,Temperature,24.676,24.482,healthy,0.99915,0.20237,0
5,2026-09-22 00:25:00,T02,Temperature,27.055,26.751,healthy,1.00466,0.18703,0
92,2026-09-22 07:40:00,H01,Humidity,57.704,57.289,healthy,0.9999,0.47577,0
170,2026-09-22 14:10:00,T01,Temperature,23.215,23.184,healthy,0.99294,0.19125,0
140,2026-09-22 11:40:00,C02,CO2,958.779,754.199,unhealthy,1.2652,4.58579,0
144,2026-09-22 12:00:00,H02,Humidity,58.762,48.618,unhealthy,1.19515,0.49458,0
56,2026-09-22 04:40:00,T01,Temperature,23.738,23.674,healthy,0.99502,0.20565,0
4,2026-09-22 00:20:00,H01,Humidity,57.797,56.771,healthy,1.00833,0.48725,0
41,2026-09-22 03:25:00,T02,Temperature,23.932,23.893,healthy,0.99365,0.20272,0
199,2026-09-22 16:35:00,H01,Humidity,55.325,55.186,healthy,0.99868,0.51339,0
146,2026-09-22 12:10:00,T02,Temperature,25.181,23.172,warning,1.07956,0.19831,0
97,2026-09-22 08:05:00,T01,Temperature,25.099,25.005,healthy,0.99655,0.19161,0
26,2026-09-22 02:10:00,C01,CO2,716.95,711.155,healthy,0.9978,5.07253,0
116,2026-09-22 09:40:00,T01,Temperature,27.671,27.281,healthy,1.00645,0.1929,0
1,2026-09-22 00:05:00,T02,Temperature,26.929,26.566,healthy,1.00699,0.19464,0
125,2026-09-22 10:25:00,T02,Temperature,26.978,25.365,warning,1.0561,0.1983,0
79,2026-09-22 06:35:00,H01,Humidity,56.153,55.851,healthy,0.99083,0.48635,0
123,2026-09-22 10:15:00,T02,Temperature,27.707,25.594,warning,1.07451,0.19988,0
193,2026-09-22 16:05:00,T01,Temperature,25.712,25.272,healthy,1.00927,0.20757,0
130,2026-09-22 10:50:00,C02,CO2,765.202,615.962,unhealthy,1.23388,5.75658,1
43,2026-09-22 03:35:00,H01,Humidity,42.299,42.039,healthy,0.9968,0.50558,0
125,2026-09-22 10:25:00,H02,Humidity,45.534,41.916,warning,1.07842,0.49592,0
40,2026-09-22 03:20:00,H02,Humidity,45.444,44.962,healthy,1.00229,0.47165,0
54,2026-09-22 04:30:00,H01,Humidity,45.916,45.113,healthy,1.00426,0.51559,0
128,2026-09-22 10:40:00,H01,Humidity,43.492,42.929,healthy,0.99826,0.52205,0
1,2026-09-22 00:05:00,T01,Temperature,25.622,25.261,healthy,1.00596,0.21069,0
150,2026-09-22 12:30:00,H01,Humidity,44.747,44.593,healthy,0.99437,0.51023,0
66,2026-09-22 05:30:00,C01,CO2,503.612,500.569,healthy,0.99738,5.06791,0
98,2026-09-22 08:10:00,T01,Temperature,25.297,25.184,healthy,0.99741,0.19902,0
68,2026-09-22 05:40:00,T01,Temperature,23.435,22.966,healthy,1.01318,0.18998,0
24,2026-09-22 02:00:00,H01,Humidity,46.836,46.57,healthy,0.9989,0.47583,0
96,2026-09-22 08:00:00,T02,Temperature,29.05,27.088,warning,1.06639,0.17624,0
137,2026-09-22 11:25:00,H02,Humidity,54.511,44.825,unhealthy,1.20638,0.4586,0
124,2026-09-22 10:20:00,C02,CO2,575.853,540.634,warning,1.0554,4.39027,0
102,2026-09-22 08:30:00,C01,CO2,792.82,778.663,healthy,1.0125,4.88566,0
1,2026-09-22 00:05:00,H02,Humidity,50.771,50.546,healthy,0.99512,0.49175,0
199,2026-09-22 16:35:00,C01,CO2,614.524,612.617,healthy,0.99489,4.88697,0
195,2026-09-22 16:15:00,T02,Temperature,32.471,26.757,unhealthy,1.20506,0.21751,0
26,2026-09-22 02:10:00,H01,Humidity,46.34,45.676,healthy,0.99751,0.49318,0
79,2026-09-22 06:35:00,C02,CO2,792.622,731.589,warning,1.07554,4.96735,0
52,2026-09-22 04:20:00,T02,Temperature,23.059,22.988,healthy,0.99524,0.18935,0
38,2026-09-22 03:10:00,T02,Temperature,24.376,24.349,healthy,0.99196,0.20386,0
44,2026-09-22 03:40:00,C01,CO2,769.424,761.717,healthy,1.00361,4.98392,0
45,2026-09-22 03:45:00,C01,CO2,750.975,743.796,healthy,1.00031,4.95288,0
154,2026-09-22 12:50:00,H01,Humidity,46.889,46.732,healthy,0.99335,0.50382,0
145,2026-09-22 12:05:00,H01,Humidity,42.969,42.75,healthy,0.99289,0.51572,0
50,2026-09-22 04:10:00,T02,Temperature,23.309,23.201,healthy,0.99682,0.18923,0
139,2026-09-22 11:35:00,H02,Humidity,57.929,46.799,unhealthy,1.22139,0.60158,0
164,2026-09-22 13:40:00,C01,CO2,767.797,761.767,healthy,1.0019,5.0412,0
198,2026-09-22 16:30:00,T01,Temperature,26.126,25.92,healthy,1.0012,0.19587,0
97,2026-09-22 08:05:00,C01,CO2,811.668,796.202,healthy,1.01337,4.85363,0
49,2026-09-22 04:05:00,C02,CO2,552.745,553.095,healthy,0.99016,4.89175,0
189,2026-09-22 15:45:00,C01,CO2,495.127,495.873,healthy,0.99013,5.0119,0
40,2026-09-22 03:20:00,C02,CO2,693.67,691.776,healthy,0.99812,5.15543,0
43,2026-09-22 03:35:00,T02,Temperature,23.57,23.67,healthy,0.98829,0.1855,0
66,2026-09-22 05:30:00,T01,Temperature,23.447,23.226,healthy,1.00119,0.1854,0
144,2026-09-22 12:00:00,C02,CO2,1005.699,797.067,unhealthy,1.25176,4.65858,0
133,2026-09-22 11:05:00,C01,CO2,521.59,521.225,healthy,0.99179,4.86593,0
159,2026-09-22 13:15:00,T02,Temperature,28.64,23.352,unhealthy,1.218,0.17758,0
95,2026-09-22 07:55:00,T01,Temperature,24.864,24.792,healthy,0.99509,0.18789,0
166,2026-09-22 13:50:00,C02,CO2,743.692,600.058,unhealthy,1.23348,4.74054,0
178,2026-09-22 14:50:00,C02,CO2,659.923,506.475,unhealthy,1.29341,5.34685,0
121,2026-09-22 10:05:00,H01,Humidity,46.581,45.954,healthy,0.99961,0.49856,0
174,2026-09-22 14:30:00,C01,CO2,614.985,609.641,healthy,0.99905,5.19407,0
65,2026-09-22 05:25:00,H02,Humidity,57.324,56.858,healthy,0.99742,0.48015,0
161,2026-09-22 13:25:00,T02,Temperature,26.972,23.267,unhealthy,1.15054,0.20143,0
84,2026-09-22 07:00:00,H01,Humidity,56.783,56.613,healthy,0.99535,0.51562,0
111,2026-09-22 09:15:00,T02,Temperature,29.303,26.849,warning,1.08364,0.19625,0
42,2026-09-22 03:30:00,C01,CO2,767.667,765.686,healthy,0.99688,4.95047,0
13,2026-09-22 01:05:00,H01,Humidity,52.966,52.467,healthy,0.99846,0.5268,0
31,2026-09-22 02:35:00,T01,Temperature,27.222,26.97,healthy,1.00169,0.20368,0
165,2026-09-22 13:45:00,H02,Humidity,68.956,57.286,unhealthy,1.18991,0.582,0
58,2026-09-22 04:50:00,H01,Humidity,46.939,46.09,healthy,1.0091,0.50581,0
139,2026-09-22 11:35:00,T02,Temperature,26.17,23.739,warning,1.09587,0.18179,0
86,2026-09-22 07:10:00,T02,Temperature,28.373,25.723,warning,1.0931,0.24045,0
186,2026-09-22 15:30:00,C02,CO2,727.332,565.661,unhealthy,1.27946,4.1446,0
149,2026-09-22 12:25:00,C01,CO2,761.995,754.161,healthy,1.00304,4.97971,0
139,2026-09-22 11:35:00,T01,Temperature,25.984,25.626,healthy,1.00638,0.1997,0
48,2026-09-22 04:00:00,C01,CO2,725.36,717.002,healthy,1.00398,5.02464,0
25,2026-09-22 02:05:00,C02,CO2,810.293,802.122,healthy,1.00371,4.77194,0
100,2026-09-22 08:20:00,C01,CO2,802.559,796.18,healthy,1.00261,4.90391,0
131,2026-09-22 10:55:00,H02,Humidity,49.881,43.175,unhealthy,1.15234,0.48604,0
64,2026-09-22 05:20:00,T02,Temperature,23.409,23.133,healthy,1.00397,0.1937,0
74,2026-09-22 06:10:00,T02,Temperature,24.427,24.104,healthy,1.00378,0.19836,0
44,2026-09-22 03:40:00,H01,Humidity,42.02,41.251,healthy,1.00495,0.51251,0
39,2026-09-22 03:15:00,T01,Temperature,26.431,26.366,healthy,0.99505,0.19997,0
21,2026-09-22 01:45:00,T01,Temperature,27.407,27.011,healthy,1.00677,0.20276,0
105,2026-09-22 08:45:00,H02,Humidity,50.027,46.524,warning,1.0641,0.423,0
117,2026-09-22 09:45:00,H01,Humidity,49.235,48.332,healthy,1.01016,0.47961,0
154,2026-09-22 12:50:00,T02,Temperature,27.852,22.912,unhealthy,1.20835,0.21223,0
97,2026-09-22 08:05:00,T02,Temperature,28.533,26.692,warning,1.06101,0.20179,0
76,2026-09-22 06:20:00,C02,CO2,756.111,708.888,warning,1.0645,4.58373,0
39,2026-09-22 03:15:00,C01,CO2,814.505,801.063,healthy,1.01085,4.97352,0
124,2026-09-22 10:20:00,C01,CO2,507.58,502.616,healthy,0.99399,5.05618,0
122,2026-09-22 10:10:00,T01,Temperature,27.432,27.12,healthy,1.00424,0.19611,0
17,2026-09-22 01:25:00,H01,Humidity,51.181,50.721,healthy,0.99534,0.48447,0
166,2026-09-22 13:50:00,C01,CO2,740.817,733.538,healthy,1.00036,4.79153,0
157,2026-09-22 13:05:00,T01,Temperature,23.662,23.545,healthy,0.99611,0.20725,0
63,2026-09-22 05:15:00,C02,CO2,511.729,513.23,healthy,0.99161,5.13179,0
189,2026-09-22 15:45:00,T01,Temperature,24.796,24.604,healthy,0.99883,0.19982,0
189,2026-09-22 15:45:00,H01,Humidity,56.9,56.495,healthy,0.99981,0.50659,0
160,2026-09-22 13:20:00,H02,Humidity,67.288,56.207,unhealthy,1.19145,0.49679,0
62,2026-09-22 05:10:00,C02,CO2,509.6,508.231,healthy,0.98992,5.12228,0
42,2026-09-22 03:30:00,T02,Temperature,23.777,23.649,healthy,0.99647,0.19682,0
84,2026-09-22 07:00:00,C01,CO2,701.149,687.232,healthy,1.01023,5.00506,0
20,2026-09-22 01:40:00,H02,Humidity,44.124,43.611,healthy,0.99781,0.47187,0
50,2026-09-22 04:10:00,H02,Humidity,52.261,51.818,healthy,0.99994,0.48626,0
103,2026-09-22 08:35:00,H01,Humidity,54.042,53.836,healthy,0.99514,0.50124,0
122,2026-09-22 10:10:00,C01,CO2,509.142,506.294,healthy,0.9972,4.99971,0
159,2026-09-22 13:15:00,T01,Temperature,23.351,23.364,healthy,0.99056,0.20227,0
82,2026-09-22 06:50:00,C01,CO2,665.341,658.724,healthy,1.00186,5.16635,0
137,2026-09-22 11:25:00,H01,Humidity,42.983,42.837,healthy,0.99162,0.50362,0
40,2026-09-22 03:20:00,T02,Temperature,24.084,24.142,healthy,0.99055,0.19171,0
13,2026-09-22 01:05:00,T01,Temperature,26.605,26.383,healthy,1.0016,0.20432,0
75,2026-09-22 06:15:00,H01,Humidity,55.893,55.049,healthy,1.00475,0.50053,0
136,2026-09-22 11:20:00,C02,CO2,911.854,714.472,unhealthy,1.26883,5.5182,0
128,2026-09-22 10:40:00,C01,CO2,493.833,489.611,healthy,0.99906,4.725,0
195,2026-09-22 16:15:00,H02,Humidity,63.519,49.088,unhealthy,1.29143,0.47488,0
155,2026-09-22 12:55:00,T02,Temperature,27.631,22.868,unhealthy,1.19823,0.21385,0
58,2026-09-22 04:50:00,C02,CO2,497.97,496.594,healthy,0.99359,5.08398,0
134,2026-09-22 11:10:00,T02,Temperature,26.302,24.234,warning,1.07922,0.18263,0
88,2026-09-22 07:20:00,H02,Humidity,59.811,55.505,warning,1.06956,0.46673,0
184,2026-09-22 15:20:00,T01,Temperature,24.141,23.796,healthy,1.0053,0.21964,0
23,2026-09-22 01:55:00,C01,CO2,686.947,682.327,healthy,0.99844,5.05959,0
120,2026-09-22 10:00:00,C02,CO2,546.664,497.861,warning,1.0854,5.18434,0
1,2026-09-22 00:05:00,C02,CO2,513.569,516.279,healthy,0.98989,4.96644,0
187,2026-09-22 15:35:00,T01,Temperature,24.469,24.285,healthy,0.99923,0.20931,0
141,2026-09-22 11:45:00,C01,CO2,647.271,643.585,healthy,1.00032,4.99578,0
84,2026-09-22 07:00:00,T02,Temperature,28.042,25.421,warning,1.09715,0.19024,0
99,2026-09-22 08:15:00,C01,CO2,803.112,789.872,healthy,1.01005,4.95998,0
165,2026-09-22 13:45:00,T01,Temperature,23.153,23.188,healthy,0.99005,0.1945,0
147,2026-09-22 12:15:00,T02,Temperature,24.827,23.158,warning,1.06465,0.18608,0
98,2026-09-22 08:10:00,T02,Temperature,28.77,26.993,warning,1.05816,0.19911,0
135,2026-09-22 11:15:00,H01,Humidity,43.497,42.84,healthy,1.00209,0.49372,0
29,2026-09-22 02:25:00,T02,Temperature,25.4,25.384,healthy,0.9921,0.19443,0
41,2026-09-22 03:25:00,T01,Temperature,25.909,25.78,healthy,0.99677,0.20658,0
68,2026-09-22 05:40:00,C01,CO2,515.02,512.171,healthy,0.99306,4.85299,0
148,2026-09-22 12:20:00,H02,Humidity,63.582,51.85,unhealthy,1.21855,0.44927,0
154,2026-09-22 12:50:00,C02,CO2,970.689,751.728,unhealthy,1.28655,5.06534,0
46,2026-09-22 03:50:00,H01,Humidity,43.668,42.831,healthy,1.00597,0.49959,0
149,2026-09-22 12:25:00,T02,Temperature,25.313,23.107,warning,1.08621,0.19323,0
45,2026-09-22 03:45:00,T01,Temperature,25.628,25.433,healthy,1.00018,0.18896,0
159,2026-09-22 13:15:00,C02,CO2,909.035,715.934,unhealthy,1.2611,5.1204,0
177,2026-09-22 14:45:00,C02,CO2,642.442,494.636,unhealthy,1.28379,5.18674,0
108,2026-09-22 09:00:00,T01,Temperature,26.641,26.492,healthy,0.99804,0.18298,0
29,2026-09-22 02:25:00,T01,Temperature,27.17,27.02,healthy,0.99797,0.1994,0
181,2026-09-22 15:05:00,T01,Temperature,24.097,23.751,healthy,1.00561,0.20149,0
21,2026-09-22 01:45:00,H02,Humidity,42.884,42.729,healthy,0.99629,0.51141,0
34,2026-09-22 02:50:00,H02,Humidity,43.955,43.161,healthy,1.00522,0.49057,0
104,2026-09-22 08:40:00,T01,Temperature,25.692,25.845,healthy,0.98738,0.20394,0
60,2026-09-22 05:00:00,T01,Temperature,23.805,23.782,healthy,0.99193,0.19764,0
58,2026-09-22 04:50:00,H02,Humidity,54.752,54.129,healthy,1.00145,0.5076,0
107,2026-09-22 08:55:00,C02,CO2,612.9,568.812,warning,1.06305,5.31654,0
90,2026-09-22 07:30:00,H01,Humidity,58.096,58.144,healthy,0.98843,0.52332,0
115,2026-09-22 09:35:00,T02,Temperature,29.057,26.73,warning,1.08057,0.18625,0
181,2026-09-22 15:05:00,T02,Temperature,31.107,25.602,unhealthy,1.20813,0.18554,0
22,2026-09-22 01:50:00,H01,Humidity,47.799,47.165,healthy,0.99714,0.50309,0
163,2026-09-22 13:35:00,C02,CO2,822.307,641.511,unhealthy,1.27376,5.00546,0
45,2026-09-22 03:45:00,H01,Humidity,43.559,42.692,healthy,1.00352,0.49221,0
63,2026-09-22 05:15:00,H02,Humidity,57.075,56.358,healthy,1.00436,0.50092,0
24,2026-09-22 02:00:00,C02,CO2,794.434,787.268,healthy,1.00344,5.13613,0
179,2026-09-22 14:55:00,H02,Humidity,71.161,57.206,unhealthy,1.23075,0.47642,0
26,2026-09-22 02:10:00,H02,Humidity,42.495,41.953,healthy,1.00159,0.50398,0
112,2026-09-22 09:20:00,C02,CO2,547.912,511.824,warning,1.06483,4.97539,0
101,2026-09-22 08:25:00,C02,CO2,724.982,673.178,warning,1.06764,5.20655,0
68,2026-09-22 05:40:00,T02,Temperature,23.786,23.375,healthy,1.00914,0.20016,0
129,2026-09-22 10:45:00,C01,CO2,504.152,501.514,healthy,0.99376,5.01824,0
147,2026-09-22 12:15:00,C02,CO2,998.145,804.409,unhealthy,1.23654,5.20567,0
119,2026-09-22 09:55:00,C02,CO2,549.024,506.007,warning,1.07264,5.23064,0
11,2026-09-22 00:55:00,T01,Temperature,26.922,26.403,healthy,1.01213,0.20111,0
114,2026-09-22 09:30:00,T01,Temperature,26.942,26.789,healthy,0.99744,0.19464,0
43,2026-09-22 03:35:00,C01,CO2,763.501,758.992,healthy,1.00183,5.18918,0
152,2026-09-22 12:40:00,T02,Temperature,24.986,22.979,warning,1.07941,0.19136,0
188,2026-09-22 15:40:00,C02,CO2,744.642,571.335,unhealthy,1.29361,4.72517,0
173,2026-09-22 14:25:00,H02,Humidity,72.298,57.977,unhealthy,1.24129,0.53174,0
90,2026-09-22 07:30:00,H02,Humidity,58.621,54.374,warning,1.06836,0.49248,0
190,2026-09-22 15:50:00,H02,Humidity,66.083,52.287,unhealthy,1.25742,0.3885,0
131,2026-09-22 10:55:00,H01,Humidity,42.826,42.423,healthy,0.99921,0.51846,0
67,2026-09-22 05:35:00,C01,CO2,508.771,510.743,healthy,0.98802,4.8476,0
169,2026-09-22 14:05:00,T01,Temperature,23.087,23.068,healthy,0.99193,0.18952,0
39,2026-09-22 03:15:00,T02,Temperature,24.389,24.427,healthy,0.98977,0.20237,0
73,2026-09-22 06:05:00,T01,Temperature,23.389,22.941,healthy,1.01068,0.18477,0
86,2026-09-22 07:10:00,C02,CO2,861.738,797.546,warning,1.07558,4.90484,0
161,2026-09-22 13:25:00,H02,Humidity,69.041,56.453,unhealthy,1.2092,0.49998,0
140,2026-09-22 11:40:00,H02,Humidity,56.735,46.214,unhealthy,1.20749,0.49869,0
150,2026-09-22 12:30:00,H02,Humidity,62.688,51.937,unhealthy,1.19703,0.50382,0
141,2026-09-22 11:45:00,H02,Humidity,58.786,47.916,unhealthy,1.21961,0.50079,0
30,2026-09-22 02:30:00,C01,CO2,762.264,759.559,healthy,0.99879,5.12695,0
47,2026-09-22 03:55:00,T01,Temperature,25.268,25.413,healthy,0.98673,0.2085,0
162,2026-09-22 13:30:00,H02,Humidity,66.417,56.087,unhealthy,1.17636,0.48399,0
191,2026-09-22 15:55:00,H01,Humidity,56.836,56.714,healthy,0.99479,0.52509,0
7,2026-09-22 00:35:00,C01,CO2,503.362,501.28,healthy,0.99355,5.11726,0
83,2026-09-22 06:55:00,C02,CO2,858.778,793.965,warning,1.07594,5.09303,0
105,2026-09-22 08:45:00,H01,Humidity,56.186,55.695,healthy,0.9981,0.52851,0
44,2026-09-22 03:40:00,C02,CO2,639.293,636.808,healthy,0.9958,4.85119,0
52,2026-09-22 04:20:00,H02,Humidity,52.426,51.971,healthy,1.00557,0.51754,0
192,2026-09-22 16:00:00,T01,Temperature,25.056,24.868,healthy,0.99998,0.20587,0
